url,summary
https://www.courts.ca.gov/documents/GH-BIO.pdf,"Garen J. Horst is a Placer County Superior Court judge who was elected and sworn into office in 2012. He has been assigned to jury trials, mental health court, sex crime calendar, criminal habeas corpus petitions, misdemeanor calendars and arraignments, family law trials, small claims appeals, and felony jail courtroom calendar. He has also been a justice pro tem for the Court of Appeal, Third Appellate District and has experience as a professor, instructor, and presenter/lecturer. He has a Juris Doctor from National Law Center, George Washington University and a Bachelor of Arts in Economics and Political Science with Honors from University of California, Santa Barbara."
https://www.courts.ca.gov/documents/1dca-oral-argument-calendar.pdf,"The Court of Appeal, First Appellate District has released its 2023 Oral Argument Calendar. This calendar shows the tentative dates for oral arguments for each division of the court from January to December 2023. It also shows the dates for oral arguments for the Supreme Court. Always verify the dates with the Clerk of the division to which your case was assigned."
https://www.courts.ca.gov/documents/1dca-Misc-Order-2020-2.pdf,
https://www.courts.ca.gov/documents/Local_Rule_12.pdf,"Local Rule 12 of the Court of Appeal First Appellate District requires all attorneys to file documents electronically through the Court's electronic filing system (EFS) operated by ImageSoft TrueFiling. Self-represented litigants may also register to use the EFS system, but it is not required. Documents must be in PDF format and must not exceed 25 MB in size. Electronic briefs must comply with the content and form requirements of California Rules of Court, rule 8.204. All documents must not include personal identifiers such as social security numbers, driver's license numbers, and financial account numbers unless otherwise provided by law or ordered by the Court. Filing documents electronically does not alter any filing deadlines. Self-represented parties may opt to file documents electronically, but are exempt from any fees and costs associated with the electronic filing. If electronic filing causes undue hardship or significant prejudice to any party, the party can lodge the number of paper copies required by the California Rules of Court without regard to electronic filing. Failure to comply with the EFS filing requirements may result in sanctions."
https://www.courts.ca.gov/documents/1dca-Local-Rule-12-bookmarks-and-pagination.pdf,This text explains the formatting guidelines for documents filed in connection with appeals or original proceedings. It includes instructions for pagination (numbering pages consecutively with the Arabic numbering system) and bookmarks (text links that appear in the Bookmarks Panel of Adobe Reader and Adobe Acrobat). It also explains how to create bookmarks for tables of contents and indexes in appendices and exhibits.
https://www.courts.ca.gov/documents/EO-Judicial-Council.pdf,"Due to the COVID-19 pandemic, the Court of Appeal in California has been authorized to extend deadlines for any actions required or permitted under the California Rules of Court by up to 30 days. This applies to any actions due between March 18, 2020 and April 17, 2020."
https://www.courts.ca.gov/documents/EO-1DCA.pdf,
https://www.courts.ca.gov/documents/Implementation-Order-for-EO-20200409.pdf,"This court order extends all time periods specified by the California Rules of Court, such as the time to do any act required or permitted, for 30 days from the date of the specified event between March 18, 2020 and April 17, 2020. This extension applies to time periods pertaining to finality of a decision where finality is not immediate under the California Rules of Court."
https://www.courts.ca.gov/documents/Implementation-Order-for-EO-20200415.pdf,"This court order extends time periods specified by the California Rules of Court that occur between April 17, 2020 and May 18, 2020 by 30 days. This means that deadlines for certain court-related activities are extended, and no application for an extension is required. The court retains the discretion to disallow an extension, or to vacate this order if conditions improve. This order is effective immediately."
https://www.courts.ca.gov/documents/94-1.pdf,"This order grants court reporters in the First Appellate District of California extra time to prepare transcripts for criminal and civil appeals. In criminal appeals, transcripts must be filed within 50 days after the notice of appeal is filed. In civil appeals, transcripts must be filed within 60 days after the notice of appeal is filed. In juvenile court proceedings, transcripts must be filed within 20 days after the notice of appeal is filed. Court reporters can apply for an extension of time if they can show good cause."
https://www.courts.ca.gov/documents/97-1.pdf,"This order states that the personal information of trial jurors, such as names, addresses, and phone numbers, must be kept sealed until further order of the court. It also outlines the procedure for an appellant to follow if they wish to unseal the juror identification information."
https://www.courts.ca.gov/documents/1DCA-Miscellaneous-Order-2017-01.pdf,"This order states that beginning January 1, 2018, all parties involved in criminal appeals in the state of California must follow certain rules. These rules include that the defendant's copy of the reporter's transcript must be delivered in either paper or electronic form."
